fecha;afp;tipo_de_fondo;tipo_de_instrumento;nemotecnico_del_instrumento;nombre_del_emisor;nacionalidad_del_emisor;unidad_de_reajuste_de_moneda;unidades;precio;inversion;grupo_economico;moneda_contrato_forward;moneda_objeto_forward;precio_ejercicio_forward;plazo_economico;tasa_pactada_del_fondo_swap;tasa_pactada_de_la_contraparte_swap
20170131;cup;D;BRP;BR01030717;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;650031;86.43756;56187093.56;;;;;153;;
20170131;cup;D;BRP;BR41131217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;548091;93.13233;51044991.88;;;;;316;;
20170131;cup;D;BRP;BR41280617;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;226901;92.21417;20923487.39;;;;;148;;
20170131;cup;D;BRP;BRB1250921;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;214099;93.47633;20013188.78;;;;;1698;;
20170131;cup;D;BRP;BR41170718;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;381253;94.36815;35978140.29;;;;;532;;
20170131;cup;D;BRP;BR23081117;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1252978;66.79868;83697276.47;;;;;281;;
20170131;cup;D;BRP;BR71100817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;165832;89.63859;14864946.66;;;;;191;;
20170131;cup;D;BRP;BR41030417;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;271942;91.68078;24931854.67;;;;;62;;
20170131;cup;D;BRP;BR41131221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;223071;101.29417;22595791.8;;;;;1777;;
20170131;cup;D;BRP;BR61240217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1047664;89.72764;94004418.23;;;;;24;;
20170131;cup;D;BRP;BR41181017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1365804;92.67799;126579969.45;;;;;260;;
20170131;cup;D;BRP;BR41111217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;516634;93.14507;48121910.09;;;;;314;;
20170131;cup;D;BRP;BR12191018;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;668890;87.28171;58381863;;;;;626;;
20170131;cup;D;BRP;BR41220917;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1168556;92.76602;108402289.27;;;;;234;;
20170131;cup;D;BRP;BR51230217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;611690;90.11253;55120933.48;;;;;23;;
20170131;cup;D;BRP;BR41050617;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1577700;91.97805;145113769.49;;;;;125;;
20170131;cup;D;BRP;BR14011118;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;735397;54.57982;40137835.89;;;;;639;;
20170131;cup;D;BRP;BR61290423;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;68267;101.57098;6933946.09;;;;;2279;;
20170131;cup;D;BRP;BR41141017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;549171;92.70649;50911715.82;;;;;256;;
20170131;cup;D;BRP;BR91250523;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;12983;98.04279;1272889.54;;;;;2305;;
20170131;cup;D;BRP;BR71041021;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;2379;97.95683;233039.3;;;;;1707;;
20170131;cup;D;BRP;BR41130317;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;881030;91.56229;80669124.36;;;;;41;;
20170131;cup;D;BRP;BR41030217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;961380;91.37898;87849923.79;;;;;3;;
20170131;cup;D;BRP;BR51090317;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;647220;90.1065;58318728.93;;;;;37;;
20170131;cup;D;BRP;BR51171217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;69312;91.5821;6347738.52;;;;;320;;
20170131;cup;D;BRP;BR61140920;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;186706;96.94178;18099611.98;;;;;1322;;
20170131;cup;D;BRP;BR81191117;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;537527;88.75402;47707682.11;;;;;292;;
20170131;cup;D;BRP;BR41021120;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;66489;99.28513;6601369.01;;;;;1371;;
20170131;cup;D;BRP;BR41040517;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1608239;91.82986;147684362.22;;;;;93;;
20170131;cup;D;BRP;BR41030317;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;305333;91.53426;27948430.21;;;;;31;;
20170131;cup;D;BRP;BR41310120;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;272367;97.81185;26640720.15;;;;;1095;;
20170131;cup;D;BRP;BR41150818;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;364898;94.66259;34542189.77;;;;;561;;
20170131;cup;D;BRP;BR41140318;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;137085;93.66232;12839699.14;;;;;407;;
20170131;cup;D;BRP;BR41050917;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;308672;92.47894;28545659.37;;;;;217;;
20170131;cup;D;BRP;BR41150920;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;154742;98.96572;15314153.44;;;;;1323;;
20170131;cup;D;BRP;BR01111117;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;282446;87.14789;24614572.94;;;;;284;;
20170131;cup;D;BRP;BR41240817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1331713;92.57407;123282092.48;;;;;205;;
20170131;cup;D;BRP;BR41121017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;470323;92.72538;43610878.9;;;;;254;;
20170131;cup;D;BRP;BR41150417;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;817876;91.69331;74993757.61;;;;;74;;
20170131;cup;D;BRP;BR01251217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;600496;87.51592;52552959.9;;;;;328;;
20170131;cup;D;BRP;BR51050419;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;611787;94.66639;57915666.74;;;;;794;;
20170131;cup;D;BRP;BR51310717;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;641454;90.86405;58285108.33;;;;;181;;
20170131;cup;D;BRP;BR41120317;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;727634;91.57026;66629634.56;;;;;40;;
20170131;cup;D;BRP;BR81311219;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;84022;93.31918;7840864.14;;;;;1064;;
20170131;cup;D;BRP;BR61030617;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;502529;90.12547;45290662.31;;;;;123;;
20170131;cup;D;BRP;BR61171121;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;97699;99.02517;9674660.08;;;;;1751;;
20170131;cup;D;BRP;BR41240417;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;169006;91.91368;15533963.4;;;;;83;;
20170131;cup;D;BRP;BR91090817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;251284;87.18996;21909441.91;;;;;190;;
20170131;cup;D;BRP;BR41270717;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;360713;92.40408;33331352.91;;;;;177;;
20170131;cup;D;BRP;BR52100317;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;589794;83.5747;49291856.61;;;;;38;;
20170131;cup;D;BRP;BR41101217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;320332;93.15339;29840011.73;;;;;313;;
20170131;cup;D;BRP;BR41160318;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;86230;93.64325;8074857.45;;;;;409;;
20170131;cup;D;BRP;BR41260817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;285264;92.55891;26403724.9;;;;;207;;
20170131;cup;D;BRP;BR41180417;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;588193;91.96366;54092381.07;;;;;77;;
20170131;cup;D;BRP;BR51190319;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;36127;94.68658;3420742.08;;;;;777;;
20170131;cup;D;BRP;BR41030717;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1017013;92.17296;93741098.57;;;;;153;;
20170131;cup;D;BRP;BR41081123;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;145480;104.50301;15203097.89;;;;;2472;;
20170131;cup;D;BRP;BRB1121117;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;290180;85.9773;24948892.91;;;;;285;;
20170131;cup;D;BRP;BR51261017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;351762;91.40679;32153435.26;;;;;268;;
20170131;cup;D;BRP;BR91070217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;489185;86.19215;42163906.9;;;;;7;;
20170131;cup;D;BRP;BR41100617;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;557855;92.05119;51351216.6;;;;;130;;
20170131;cup;D;BRP;BR41130217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;904794;91.38895;82688173.63;;;;;13;;
20170131;cup;D;BRP;BR53061220;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;489608;66.5652;32590854.44;;;;;1405;;
20170131;cup;D;BRP;BR41300317;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;455850;91.71468;41808136.88;;;;;58;;
20170131;cup;D;BRP;BR51190617;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;260042;90.77693;23605814.43;;;;;139;;
20170131;cup;D;BRP;BR32141118;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;510892;86.94529;44419653.1;;;;;652;;
20170131;cup;D;BRP;BR41250817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;961051;92.5665;88961127.39;;;;;206;;
20170131;cup;D;BRP;BR41170717;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;435069;92.17716;40103424.82;;;;;167;;
20170131;cup;D;BRP;BR71190617;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;182044;89.5564;16303205.28;;;;;139;;
20170131;cup;D;BRP;BR51190517;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;551677;90.62103;49993537.97;;;;;108;;
20170131;cup;D;BRP;BR41190417;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;752577;91.95534;69203473.91;;;;;78;;
20170131;cup;D;BRP;BR41210621;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;311287;100.65618;31332960.3;;;;;1602;;
20170131;cup;D;BRP;BR41040918;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;465553;94.81818;44142888.15;;;;;581;;
20170131;cup;D;BRP;BR41160917;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;766468;92.50708;70903716.59;;;;;228;;
20170131;cup;D;BRP;BR61100617;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;293481;90.18171;26466618.43;;;;;130;;
20170131;cup;D;BRP;BR41071117;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1278134;92.87053;118700981.99;;;;;280;;
20170131;cup;D;BRP;BR41171217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;427622;93.09868;39811043.74;;;;;320;;
20170131;cup;D;BRP;BR91120417;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;271950;86.5635;23540943.83;;;;;71;;
20170131;cup;D;BRP;BR41160417;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1067090;91.68432;97835421.03;;;;;75;;
20170131;cap;D;BRP;BR52221121;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;138395;92.52543;12805056.88;;;;;1756;;
20170131;cap;D;BRP;BR01131122;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;240007;96.41491;23140253.3;;;;;2112;;
20170131;cap;D;BRP;BR41040223;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;156010;103.34684;16123140.51;;;;;2195;;
20170131;cap;D;BRP;BR41160223;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;290768;103.55662;30110951.28;;;;;2207;;
20170131;cap;D;BRP;BR41141021;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;87966;101.0009;8884645.17;;;;;1717;;
20170131;cap;D;BRP;BR79131221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1524622;17.02082;25950316.63;;;;;1777;;
20170131;cap;D;BRP;BR41180122;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;116892;101.70057;11887983.03;;;;;1813;;
20170131;cap;D;BRP;BR41231221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;126598;101.52616;12853008.8;;;;;1787;;
20170131;cap;D;BRP;BR41220721;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;68247;100.79463;6878931.11;;;;;1633;;
20170131;cap;D;BRP;BR16200621;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;979462;33.43027;32743679.11;;;;;1601;;
20170131;cap;D;BRP;BR41190822;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;57601;102.70113;5915687.79;;;;;2026;;
20170131;cap;D;BRP;BRA6020522;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;201214;29.12297;5859949.29;;;;;1917;;
20170131;cap;D;BRP;BR61230223;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;213200;101.34988;21607794.42;;;;;2214;;
20170131;cap;D;BRP;BR41100123;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;412401;103.14453;42536907.32;;;;;2170;;
20170131;cap;D;BRP;BR72020923;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;63863;91.96514;5873169.74;;;;;2405;;
20170131;cap;D;BRP;BRA2310522;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;611449;76.39852;46713798.66;;;;;1946;;
20170131;cap;D;BRP;BR71140721;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;23347;97.57102;2277990.6;;;;;1625;;
20170131;cap;D;BRP;BR01261021;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;86859;94.8813;8241294.84;;;;;1729;;
20170131;cap;D;BRP;BR41061221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;267537;101.37749;27122229.54;;;;;1770;;
20170131;cap;D;BRP;BR41070921;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;351279;100.9198;35451006.42;;;;;1680;;
20170131;cap;D;BRP;BR41060222;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;564257;101.65444;57359229.35;;;;;1832;;
20170131;cap;D;BRP;BR51180821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;111934;98.99587;11081003.71;;;;;1660;;
20170131;cap;D;BRP;BR41020821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;23480;100.69604;2364343.02;;;;;1644;;
20170131;cap;D;BRP;BR41231225;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;11183;107.55455;1202782.53;;;;;3248;;
20170131;cap;D;BRP;BR41040822;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;46929;102.55143;4812636.06;;;;;2011;;
20170131;cap;D;BRP;BR41291021;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;243488;101.16433;24632300.38;;;;;1732;;
20170131;cap;D;BRP;BR41090821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;330527;100.72862;33293528.58;;;;;1651;;
20170131;cap;D;BRP;BR41291221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;123493;101.47143;12531011.3;;;;;1793;;
20170131;cap;D;BRP;BR41290522;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;358905;102.16406;36667191.95;;;;;1944;;
20170131;cap;D;BRP;BR41091221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;169867;101.33836;17214043.2;;;;;1773;;
20170131;cap;D;BRP;BR41130822;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;268754;102.42134;27526144.81;;;;;2020;;
20170131;cap;D;BRP;BR41110222;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;283214;101.60415;28775717.74;;;;;1837;;
20170131;cap;D;BRP;BR02150622;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;107911;79.17603;8543964.57;;;;;1961;;
20170131;cap;D;BRP;BR61140721;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;145200;98.4915;14300965.8;;;;;1625;;
20170131;cap;D;BRP;BR41060322;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;142030;101.81762;14461156.57;;;;;1860;;
20170131;cap;D;BRP;BR12140721;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1221;92.07548;112424.16;;;;;1625;;
20170131;cap;D;BRP;BR41180622;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;77742;102.11432;7938571.47;;;;;1964;;
20170131;cap;D;BRP;BR41150123;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;105846;103.08773;10911423.87;;;;;2175;;
20170131;cap;D;BRP;BR61190621;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;464103;98.61093;45765628.45;;;;;1600;;
20170131;cap;D;BRP;BR41220322;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;171013;101.98872;17441396.97;;;;;1876;;
20170131;cap;D;BRP;BR51040921;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;4555;99.28707;452252.6;;;;;1677;;
20170131;cap;D;BRP;BR81180425;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;9693;101.9857;988547.39;;;;;2999;;
20170131;cap;D;BRP;BR41050821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;173728;100.77054;17506664.37;;;;;1647;;
20170131;cap;D;BRP;BR41191122;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;119288;103.11468;12300343.95;;;;;2118;;
20170131;cap;D;BRP;BR24081222;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;145506;58.96576;8579871.87;;;;;2137;;
20170131;cap;D;BRP;BR41150322;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;107911;101.72094;10976808.36;;;;;1869;;
20170131;cap;D;BRP;BR41181122;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;122463;103.14935;12631978.85;;;;;2117;;
20170131;cap;D;BRP;BR41110922;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;197239;102.60893;20238482.74;;;;;2049;;
20170131;cap;D;BRP;BR61071021;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;68466;98.98958;6777420.58;;;;;1710;;
20170131;cap;D;BRP;BR51170821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;171514;99.00071;16980007.77;;;;;1659;;
20170131;cap;D;BRP;BR41010921;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;76372;100.8356;7701016.44;;;;;1674;;
20170131;cap;D;BRP;BR41071221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;150038;101.37251;15209728.66;;;;;1771;;
20170131;cap;D;BRP;BR91011022;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;425626;96.93636;41258635.16;;;;;2069;;
20170131;cap;D;BRP;BR41121121;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;169472;101.14168;17140682.79;;;;;1746;;
20170131;cap;D;BRP;BR41090123;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;17795;103.17994;1836087.03;;;;;2169;;
20170131;cap;D;BRP;BR61150823;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;130012;101.87762;13245313.13;;;;;2387;;
20170131;cap;D;BRP;BR41140821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;310389;100.6817;31250492.18;;;;;1656;;
20170131;cap;D;BRP;BR41141221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;247253;101.28916;25044048.68;;;;;1778;;
20170131;cap;D;BRP;BR51200921;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;116864;99.44772;11621858.35;;;;;1693;;
20170131;cap;D;BRP;BR41300821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;51759;100.86823;5220838.72;;;;;1672;;
20170131;cap;D;BRP;BR41290422;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;94521;102.04432;9645331.17;;;;;1914;;
20170131;cap;D;BRP;BR41220621;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;356918;100.60788;35908763.31;;;;;1603;;
20170131;cap;D;BRP;BR41250622;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;39082;102.36422;4000598.45;;;;;1971;;
20170131;cap;D;BRP;BR41210123;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;593001;103.36105;61293206.01;;;;;2181;;
20170131;cap;D;BRP;BR41200721;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;186759;100.80446;18826140.15;;;;;1631;;
20170131;cap;D;BRP;BRB5140123;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1081944;35.26211;38151628.34;;;;;2174;;
20170131;cap;D;BRP;BR51181221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;83485;99.92213;8341999.02;;;;;1782;;
20170131;cap;D;BRP;BR82071121;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;189826;86.27176;16376623.11;;;;;1741;;
20170131;cap;D;BRP;BR41140224;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;130071;104.76375;13626725.73;;;;;2570;;
20170131;cap;D;BRP;BR52261221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;173685;92.60604;16084280.06;;;;;1790;;
20170131;cap;D;BRP;BR41050222;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;119710;101.65948;12169656.35;;;;;1831;;
20170131;cap;D;BRP;BR41131221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;510709;101.29417;51731844.27;;;;;1777;;
20170131;cap;D;BRP;BR41111222;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;44455;102.99776;4578765.42;;;;;2140;;
20170131;cap;D;BRP;BR61170922;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;269591;100.41957;27072212.3;;;;;2055;;
20170131;cap;D;BRP;BR73230722;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;541158;65.82072;35619409.19;;;;;1999;;
20170131;cap;D;BRP;BR41220821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;143604;100.93049;14494022.09;;;;;1664;;
20170131;cap;D;BRP;BR7L190123;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;7290127;3.18394;23211326.96;;;;;2179;;
20170131;cap;D;BRP;BR82121022;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;119478;87.57876;10463735.09;;;;;2080;;
20170131;cap;D;BRP;BR41040622;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;169810;102.24014;17361398.17;;;;;1950;;
20170131;cap;D;BRP;BR41250721;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;279382;100.75771;28149890.54;;;;;1636;;
20170131;cap;D;BRP;BR41310725;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;6634;106.91679;709285.98;;;;;3103;;
20170131;cap;D;BRP;BR61090222;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;264717;99.54221;26350515.2;;;;;1835;;
20170131;cap;D;BRP;BR91131022;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;258176;96.93078;25025201.06;;;;;2081;;
20170131;cap;D;BRP;BR41300722;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;63349;102.4667;6491162.98;;;;;2006;;
20170131;prv;D;BRP;BR41030218;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;561305;93.42762;52441390.24;;;;;368;;
20170131;prv;D;BRP;BR41300517;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;305330;92.02483;28097941.34;;;;;119;;
20170131;prv;D;BRP;BR41060218;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;483893;93.52104;45254176.61;;;;;371;;
20170131;prv;D;BRP;BR41071018;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;674203;95.10675;64121256.17;;;;;614;;
20170131;prv;D;BRP;BR61070917;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;593776;90.57063;53778666.4;;;;;219;;
20170131;prv;D;BRP;BR61070519;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;346075;94.43614;32681987.15;;;;;826;;
20170131;prv;D;BRP;BR41070318;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;593990;93.71315;55664673.97;;;;;400;;
20170131;prv;D;BRP;BR01240918;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;341223;89.15684;30422364.42;;;;;601;;
20170131;prv;D;BRP;BR83140618;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;681336;58.70862;40000296.32;;;;;499;;
20170131;prv;D;BRP;BR41240318;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;463573;93.88464;43522384.22;;;;;417;;
20170131;prv;D;BRP;BR41110318;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;937164;93.68564;87798809.12;;;;;404;;
20170131;prv;D;BRP;BR41070218;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;8281;93512;774372.87;;;;;372;;
20170131;prv;D;BRP;BR51180418;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;423556;92.58076;39213136.38;;;;;442;;
20170131;prv;D;BRP;BR80020718;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;4441958;11.95759;53115112.56;;;;;517;;
20170131;prv;D;BRP;BR91240918;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;342298;89.72953;30714238.66;;;;;601;;
20170131;prv;D;BRP;BR51100618;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;617903;92.70465;57282481.35;;;;;495;;
20170131;prv;D;BRP;BR41311018;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;461964;95.23024;43992942.59;;;;;638;;
20170131;prv;D;BRP;BR41020918;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;241976;94.83418;22947595.54;;;;;579;;
20170131;prv;D;BRP;BR41231117;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1230592;93.16842;114652312.3;;;;;296;;
20170131;prv;D;BRP;BR01291018;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;262472;89.29738;23438061.92;;;;;636;;
20170131;prv;D;BRP;BR41140618;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;47081;94.19767;4434920.5;;;;;499;;
20170131;prv;D;BRP;BR71051017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;840151;89.91132;75539085.41;;;;;247;;
20170131;prv;D;BRP;BR51210718;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;110527;93.10466;10290578.76;;;;;536;;
20170131;prv;D;BRP;BR51280518;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;30373;92.68744;2815195.62;;;;;482;;
20170131;prv;D;BRP;BR41161117;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;870810;92.91758;80913557.84;;;;;289;;
20170131;prv;D;BRP;BR41041017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;576721;92.67374;53446892.01;;;;;246;;
20170131;prv;D;BRP;BR41110918;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;252891;94.88577;23995757.26;;;;;588;;
